workbook_name,model_name,model_params,utility,accuracy,logit_roc_auc,true_pos,true_neg,false_pos,false_neg,timestamp
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=random, max_feature=None",73.30103279,0.52105922,4422.1,0.517652648,9830.8,4724,8956.2,6/4/2021 16:42
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=random, max_feature=sqrt",21.71093496,0.51296848,1299.7,0.504212627,12953.2,1375.6,12304.6,6/4/2021 16:42
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=random, max_feature=log2",16.81649735,0.510931458,504.9,0.501385279,13748,523.9,13156.3,6/4/2021 16:42
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=best, max_feature=None",201.5252857,0.530875545,6251.5,0.530202516,8001.4,6827.6,6852.6,6/4/2021 16:53
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=best, max_feature=sqrt",153.6773825,0.526823016,5902.9,0.525639921,8350,6365.8,7314.4,6/4/2021 16:54
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=best, max_feature=log2",111.7835974,0.52602825,5541.5,0.524319362,8711.4,5982.2,7698,6/4/2021 16:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=random, max_feature=None",217.3669628,0.529776492,5713.2,0.528317236,8539.7,6258.6,7421.6,6/4/2021 16:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=random, max_feature=sqrt",18.50944618,0.514941042,3470.1,0.509763327,10782.8,3601.1,10079.1,6/4/2021 16:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=random, max_feature=log2",15.78169948,0.513856303,1880.5,0.506484963,12372.4,1981.2,11699,6/4/2021 16:56
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=liblinear, iteration=1000",136.8183084,0.529332562,5070.2,0.526947063,9182.7,5603.2,8077,6/4/2021 14:49
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=best, max_feature=None",230.9993789,0.528577205,6586,0.528374612,7666.9,7097.9,6582.3,6/4/2021 17:11
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=best, max_feature=sqrt",152.6971057,0.521760919,6642,0.52149296,7610.9,6963.5,6716.7,6/4/2021 17:13
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=best, max_feature=log2",152.2972012,0.519992421,6675.4,0.519730811,7577.5,6947.5,6732.7,6/4/2021 17:14
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=random, max_feature=None",164.2521874,0.527456659,6516.8,0.527121934,7736.1,6997.4,6682.8,6/4/2021 17:16
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=random, max_feature=sqrt",68.60990896,0.5196165,5444.3,0.517619057,8808.6,5705.9,7974.3,6/4/2021 17:16
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=random, max_feature=log2",56.29162272,0.518807414,5091.1,0.516196683,9161.8,5330.1,8350.1,6/4/2021 17:16
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=4, max_feature=None",175.0459665,0.530678629,5181,0.528524464,9071.9,5751.6,7928.6,6/4/2021 17:23
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=best, max_feature=None",221.9930928,0.527599872,6609.2,0.527420892,7643.7,7093.8,6586.4,6/4/2021 17:32
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=best, max_feature=sqrt",134.6796389,0.522677404,6694.4,0.522523798,7558.5,7041.5,6638.7,6/4/2021 17:34
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=4, max_feature=sqrt",130.5359762,0.52846621,2838.9,0.522776576,11414,3347.7,10332.5,6/4/2021 17:34
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=best, max_feature=log2",70.73507652,0.519111721,6737.1,0.518931886,7515.8,6984.6,6695.6,6/4/2021 17:35
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=random, max_feature=None",159.5759014,0.524105804,6633.1,0.523877649,7619.8,7020.1,6660.1,6/4/2021 17:37
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=random, max_feature=sqrt",53.13495028,0.514321733,6811.6,0.514147369,7441.3,6925.3,6754.9,6/4/2021 17:37
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=random, max_feature=log2",101.8608663,0.515553245,6667.6,0.515217046,7585.3,6815.7,6864.5,6/4/2021 17:37
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=liblinear, iteration=10000",134.3972266,0.529260963,5069.6,0.526873415,9183.3,5600.6,8079.6,7/4/2021 3:20
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=best, max_feature=None",20.81922792,0.517461344,1377.5,0.50938761,12875.4,1578.9,12101.3,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=best, max_feature=sqrt",20.52962303,0.511557974,3531.5,0.506337369,10721.4,3568,10112.2,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=best, max_feature=log2",29.08671898,0.511207115,3243,0.506317484,11009.9,3269.7,10410.5,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=random, max_feature=None",23.02497129,0.510856288,1793.1,0.50370465,12459.8,1810,11870.2,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=random, max_feature=sqrt",12.41402094,0.510075845,178.9,0.500135443,14074,174,13506.2,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=random, max_feature=log2",11.97158009,0.510272744,12.6,0.500040255,14240.3,13.2,13667,6/4/2021 17:40
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=4, max_feature=log2",98.64819684,0.52611416,2294.5,0.519630197,11958.4,2737.6,10942.6,6/4/2021 17:43
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=best, max_feature=None",97.78957009,0.524778823,6214.2,0.524044304,8038.7,6620,7060.2,6/4/2021 17:45
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=best, max_feature=sqrt",51.91888484,0.515821718,4734,0.512649312,9518.9,4889.6,8790.6,6/4/2021 17:45
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=best, max_feature=log2",31.97912146,0.515571115,4087,0.511751736,10165.9,4235.6,9444.6,6/4/2021 17:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=random, max_feature=None",54.40551072,0.514869443,3587.5,0.510199188,10665.4,3716.5,9963.7,6/4/2021 17:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=random, max_feature=sqrt",15.47414622,0.510290642,1391.5,0.502038901,12861.4,1392.6,12287.6,6/4/2021 17:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=random, max_feature=log2",12.47148686,0.511024546,672.8,0.501607937,13580.1,694.4,12985.8,6/4/2021 17:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=best, max_feature=None",140.0643936,0.529550941,5579.9,0.527966772,8673,6119,7561.2,6/4/2021 17:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=best, max_feature=sqrt",56.5853349,0.524288401,5074.4,0.521811691,9178.5,5466.5,8213.7,6/4/2021 17:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=best, max_feature=log2",78.37427244,0.518449425,5460.4,0.516290937,8792.5,5689.4,7990.8,6/4/2021 17:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=random, max_feature=None",60.3687901,0.521359942,5329.5,0.519337105,8923.4,5639.8,8040.4,6/4/2021 17:57
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=random, max_feature=sqrt",14.04676743,0.511507844,905.3,0.50251305,13347.6,940.4,12739.8,6/4/2021 17:57
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=random, max_feature=log2",15.15931146,0.510372985,498.7,0.500879529,13754.2,502.1,13178.1,6/4/2021 17:57
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=best, max_feature=None",231.860883,0.533714468,5845.8,0.532539217,8407.1,6501.2,7179,6/4/2021 18:12
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=best, max_feature=sqrt",150.3785057,0.524954283,5788.9,0.523540663,8464,6199.6,7480.6,6/4/2021 18:13
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=best, max_feature=log2",125.9809685,0.523260951,5934.9,0.522042313,8318,6298.3,7381.9,6/4/2021 18:14
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=random, max_feature=None",139.1392659,0.529729953,5466.5,0.527947559,8786.4,6010.6,7669.6,6/4/2021 18:15
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=sag, iteration=100",136.8448762,0.529343302,5070,0.526957771,9182.9,5603.3,8076.9,6/4/2021 14:52
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=sag, iteration=1000",136.8229315,0.529343302,5069.9,0.526957615,9183,5603.2,8077,6/4/2021 14:53
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=sag, iteration=10000",136.8312925,0.529332562,5070.2,0.526947072,9182.7,5603.2,8077,6/4/2021 14:54
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=saga, iteration=100",134.4938121,0.529275283,5069.2,0.526887371,9183.7,5600.6,8079.6,7/4/2021 3:23
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=32, splitter=best, max_feature=None",275.7419907,0.52798293,6549.1,0.527721629,7703.8,7044.4,6635.8,6/4/2021 18:35
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=32, splitter=best, max_feature=sqrt",153.1781084,0.523178576,6657.8,0.522962839,7595.1,7018.9,6661.3,6/4/2021 18:36
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=saga, iteration=1000",136.8346802,0.529336142,5070.1,0.526950576,9182.8,5603.2,8077,6/4/2021 14:59
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=32, splitter=best, max_feature=log2",121.2872289,0.520880228,6622.8,0.520577992,7630.1,6919.7,6760.5,6/4/2021 18:38
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=32, splitter=random, max_feature=None",187.4982345,0.526533057,6552.4,0.526275626,7700.5,7007.2,6673,6/4/2021 18:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=32, splitter=random, max_feature=sqrt",77.74306978,0.520536556,5592.3,0.518771489,8660.6,5879.6,7800.6,6/4/2021 18:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=32, splitter=random, max_feature=log2",61.14270185,0.517300262,5017.7,0.514691545,9235.2,5214.6,8465.6,6/4/2021 18:40
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=saga, iteration=10000",136.8396329,0.529339722,5070,0.526954115,9182.9,5603.2,8077,6/4/2021 15:02
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=64, splitter=best, max_feature=None",270.984049,0.527968605,6602.2,0.527773849,7650.7,7097.1,6583.1,6/4/2021 18:59
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=64, splitter=best, max_feature=sqrt",167.185068,0.521263321,6706.5,0.521095833,7546.4,7014.1,6666.1,6/4/2021 19:01
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=64, splitter=best, max_feature=log2",115.5051453,0.518406465,6736.5,0.518219667,7516.4,6964.3,6715.9,6/4/2021 19:02
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=64, splitter=random, max_feature=None",266.7436012,0.526046162,6627.7,0.525853711,7625.2,7068.9,6611.3,6/4/2021 19:04
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=64, splitter=random, max_feature=sqrt",64.0346573,0.515875429,6782.4,0.515688433,7470.5,6939.5,6740.7,6/4/2021 19:05
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=64, splitter=random, max_feature=log2",54.24825136,0.515134364,6619.1,0.514705143,7633.8,6755.5,6924.7,6/4/2021 19:05
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=lbfgs, iteration=1000",128.2939665,0.529597485,5136.8,0.52731721,9116.1,5677.2,8003,6/4/2021 15:53
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=lbfgs, iteration=10000",128.2481345,0.529618966,5137.3,0.527339954,9115.6,5678.3,8001.9,7/4/2021 3:25
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=8, max_feature=None",726.094955,0.568630037,5110.8,0.567093342,9142.1,6741.5,6938.7,6/4/2021 19:56
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=saga, iteration=10000",130.6027511,0.529565265,5213.2,0.527391331,9039.7,5752.7,7927.5,6/4/2021 19:57
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=lbfgs, iteration=100",140.1515631,0.529919681,5216.6,0.527757896,9036.3,5766,7914.2,6/4/2021 19:59
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=lbfgs, iteration=1000",130.0555211,0.529658343,5212.8,0.527486621,9040.1,5754.9,7925.3,6/4/2021 20:06
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=lbfgs, iteration=10000",130.0555211,0.529658343,5212.8,0.527486621,9040.1,5754.9,7925.3,6/4/2021 20:14
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=8, max_feature=sqrt",675.2450557,0.569600199,4788.5,0.567638521,9464.4,6446.3,7233.9,6/4/2021 20:25
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=liblinear, iteration=100",128.3140471,0.529661925,5136.5,0.527381833,9116.4,5678.7,8001.5,6/4/2021 15:06
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=8, max_feature=log2",583.7351349,0.563736195,4635.3,0.561446363,9617.6,6129.3,7550.9,6/4/2021 20:43
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=8, max_feature=None",360.5680611,0.546695465,5150.6,0.544796142,9102.3,6168.6,7511.6,6/4/2021 20:45
05E_tml_cv_pca_linear_svm,Linear SVM model PCA,"pca_n_components=70, iteration=10000",125.4729259,0.529167884,5074.6,0.526785522,9178.3,5603,8077.2,6/4/2021 20:51
05E_tml_cv_pca_linear_svm,Linear SVM model PCA,"pca_n_components=70, iteration=500",53.82198624,0.515123628,5718.1,0.513386113,8534.8,5854.2,7826,7/4/2021 3:31
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=8, max_feature=sqrt",310.3546514,0.543351775,4229.5,0.540035068,10023.4,5154.1,8526.1,6/4/2021 21:08
05E_tml_cv_pca_linear_svm,Linear SVM model PCA,"pca_n_components=90, iteration=100",8.366601066,0.501197484,7103.6,0.501207195,7149.3,6850.7,6829.5,6/4/2021 20:56
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=8, max_feature=log2",314.6946203,0.541773004,3911.1,0.537951959,10341.8,4791.6,8888.6,6/4/2021 21:25
04E_tml_cv_baseline_linear_svm,Linear SVM model,iteration=10000,130.9025238,0.529529462,5204.1,0.527338689,9048.8,5742.6,7937.6,6/4/2021 21:28
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=16, splitter=best, max_feature=sqrt",188.5688819,0.52841252,5762.3,0.527101817,8490.6,6269.6,7410.6,7/4/2021 3:06
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=liblinear, iteration=1000",128.3140471,0.529661925,5136.5,0.527381833,9116.4,5678.7,8001.5,6/4/2021 15:09
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=random, max_feature=None",155.008756,0.527317048,5990,0.526204443,8262.9,6466.7,7213.5,7/4/2021 3:19
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=random, max_feature=log2",25.05790736,0.511547219,2122.5,0.504784305,12130.4,2158.7,11521.5,7/4/2021 3:19
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=liblinear, iteration=10000",128.3140471,0.529661925,5136.5,0.527381833,9116.4,5678.7,8001.5,6/4/2021 15:11
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=sag, iteration=100",128.3082667,0.529651186,5136.8,0.52737136,9116.1,5678.7,8001.5,6/4/2021 15:16
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=70, max_depth=32, splitter=best, max_feature=sqrt",166.0434942,0.525365972,6588.3,0.525098435,7664.6,7010.5,6669.7,7/4/2021 3:24
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=sag, iteration=1000",128.2995693,0.529647606,5136.8,0.527367694,9116.1,5678.6,8001.6,6/4/2021 15:21
05E_tml_cv_pca_linear_svm,Linear SVM model PCA,"pca_n_components=90, iteration=1000",98.39010893,0.523944692,5584.1,0.522240029,8668.8,5966.6,7713.6,7/4/2021 4:02
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=sag, iteration=10000",128.3278999,0.529654766,5136.7,0.527374858,9116.2,5678.7,8001.5,6/4/2021 15:25
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=saga, iteration=100",129.5331815,0.529633286,5134.8,0.527350376,9118.1,5676.2,8004,6/4/2021 15:32
05E_tml_cv_pca_linear_svm,Linear SVM model PCA,"pca_n_components=90, iteration=500",105.8750489,0.517389737,6298.8,0.516532048,7954.1,6498.2,7182,6/4/2021 21:14
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=saga, iteration=1000",129.2513782,0.529676245,5136,0.527395762,9116.9,5678.6,8001.6,6/4/2021 15:41
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=saga, iteration=10000",129.2622771,0.529679825,5135.8,0.527399059,9117.1,5678.5,8001.7,6/4/2021 15:51
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=2, max_feature=None",23.9505411,0.518864698,1766.7,0.511387544,12486.2,2007.3,11672.9,7/4/2021 6:10
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=2, max_feature=sqrt",32.60763963,0.516720301,1049.3,0.508180816,13203.6,1230,12450.2,7/4/2021 6:14
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=2, max_feature=log2",24.30626769,0.514694022,573.2,0.50541161,13679.7,697.3,12982.9,7/4/2021 6:18
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=90, solver=lbfgs, iteration=100",128.1755218,0.529583165,5136.7,0.527302481,9116.2,5676.7,8003.5,7/4/2021 7:47
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=130, solver=sag, iteration=10000",130.6783769,0.529561685,5213.2,0.527387831,9039.7,5752.6,7927.6,7/4/2021 9:59
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=130, solver=saga, iteration=100",129.1991889,0.529525886,5176.3,0.527297747,9076.6,5714.7,7965.5,7/4/2021 10:06
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=16, max_feature=None",729.0956224,0.573581156,5156.7,0.572234233,9096.2,6925.7,6754.5,7/4/2021 10:12
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=16, max_feature=sqrt",613.8804487,0.565189688,4986.2,0.563428265,9266.7,6520.8,7159.4,7/4/2021 10:41
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=16, max_feature=log2",643.8004917,0.563199203,4864.8,0.561213554,9388.1,6343.8,7336.4,7/4/2021 11:03
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=130, solver=saga, iteration=1000",134.9961763,0.529880303,5207.5,0.527704825,9045.4,5755.8,7924.4,7/4/2021 11:13
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=16, max_feature=None",1724.054002,0.66179904,4726.1,0.661657957,9526.8,8959.3,4720.9,7/4/2021 13:07
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=16, max_feature=sqrt",1589.715504,0.651656993,4379.5,0.650803336,9873.4,8329.4,5350.8,7/4/2021 13:44
04D_tml_cv_baseline_random_forest,Random Forest model,"n_estimators=50, max_depth=16, max_feature=log2",1459.859174,0.63626309,4524.6,0.63531148,9728.3,8044.5,5635.7,7/4/2021 14:08
